192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/layouts/layout4/css/layout.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/global/plugins/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/global/plugins/js.cookie.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/global/plugins/bootstrap-hover-dropdown/bootstrap-hover-dropdown.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/global/plugins/jquery.blockui.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/global/plugins/bootstrap-switch/js/bootstrap-switch.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/global/plugins/uniform/jquery.uniform.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/global/plugins/bootstrap-fileinput/bootstrap-fileinput.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/global/plugins/gmaps/gmaps.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/layouts/layout4/scripts/demo.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/layouts/layout4/scripts/layout.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/global/scripts/app.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:27 +0300] "GET /aua/assets/layouts/global/scripts/quick-sidebar.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/pages/media/profile/people19.png HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar3.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar4.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar2.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar1.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar6.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar7.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar9.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar8.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar10.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/layouts/layout/img/avatar11.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/global/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/assets/global/plugins/simple-line-icons/fonts/Simple-Line-Icons.woff HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:34:30 +0300] "GET /aua/profile HTTP/1.1" 200 1252
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/profile.jsp HTTP/1.1" 200 156384
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/uniform/css/uniform.default.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/simple-line-icons/simple-line-icons.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/bootstrap-switch/css/bootstrap-switch.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/bootstrap-fileinput/bootstrap-fileinput.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/pages/css/profile-2.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/css/components.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/layouts/layout4/css/themes/light.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/layouts/layout4/css/layout.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/css/plugins.min.css HTTP/1.1" 404 1127
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/layouts/layout4/css/custom.min.css HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/jquery.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/js.cookie.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/jquery.blockui.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:15 +0300] "GET /aua/assets/global/plugins/bootstrap-hover-dropdown/bootstrap-hover-dropdown.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/global/plugins/uniform/jquery.uniform.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/global/plugins/bootstrap-switch/js/bootstrap-switch.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/global/plugins/bootstrap-fileinput/bootstrap-fileinput.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/global/scripts/app.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/global/plugins/gmaps/gmaps.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout4/scripts/layout.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout4/scripts/demo.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/global/scripts/quick-sidebar.min.js HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar3.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar2.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar1.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/pages/media/profile/people19.png HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar4.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar6.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar9.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar7.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar8.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar11.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:16 +0300] "GET /aua/assets/layouts/layout/img/avatar10.jpg HTTP/1.1" 304 -
192.168.0.121 - - [04/Sep/2019:15:41:18 +0300] "GET /aua/profile HTTP/1.1" 200 1252
